main_name,location,id,property_type,price_type,days_on_site,lat,lon,Baños,Estacionamientos,Recámaras,m2_totales,m2_construidos,years,price_final,source,geometry,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,Ambito,new_id,num_comercios,is_consultorio,is_recreativo,is_retail,is_escuela,Baños_imp,Recámaras_imp,num_comercios_imp,is_consultorio_imp,is_recreativo_imp,is_retail_imp,is_escuela_imp,precio_m2,precio_m2_final
"14145 querétaro, roma norte","Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",222,depto,venta,,19.414904,-99.160883,2.0,2.0,3.0,114.0,114.0,0.0,8165300.0,metros_cubicos,POINT (-99.160883 19.414904),12610,0901500011214,9,15,1,1214,Urbana,652,451.0,218.0,63.0,54.0,12.0,2.0,3.0,451.0,218.0,63.0,54.0,12.0,71625.43859649122,71625.43859649122
renta departamento en colonia roma el mejor lugar para vivir,"San Luis Potosí 129, Roma Norte, Cuauhtémoc, Distrito Federal",265,depto,renta,6.0,19.413991,-99.160745,1.0,,2.0,80.0,80.0,0.0,15000.0,metros_cubicos,POINT (-99.16074500000001 19.413991),12610,0901500011214,9,15,1,1214,Urbana,653,443.0,212.0,61.0,58.0,12.0,1.0,2.0,443.0,212.0,61.0,58.0,12.0,32142.85714285714,32142.85714285714
"departamento en yucatan, roma norte","Yucatán 132, Roma Norte, Cuauhtémoc, Distrito Federal",289,depto,renta,4.0,19.4130842,-99.1608389,2.0,2.0,2.0,104.0,104.0,18.0,18000.0,metros_cubicos,POINT (-99.1608389 19.4130842),12610,0901500011214,9,15,1,1214,Urbana,655,424.0,203.0,59.0,58.0,6.0,2.0,2.0,424.0,203.0,59.0,58.0,6.0,29670.329670329666,29670.329670329666
departamento 3 recamaras col. roma norte,"Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",297,depto,venta,48.0,19.413758,-99.1654745,2.0,1.0,3.0,160.0,160.0,0.0,8500000.0,metros_cubicos,POINT (-99.1654745 19.413758),12610,0901500011214,9,15,1,1214,Urbana,657,455.0,24.0,103.0,119.0,11.0,2.0,3.0,455.0,24.0,103.0,119.0,11.0,53125.0,53125.0
si buscas recámaras grandes...,"San Luis Potosí, Roma Norte, Cuauhtémoc, Distrito Federal",298,depto,renta,3.0,19.4138399,-99.1617242,2.0,2.0,2.0,110.0,110.0,3.0,21500.0,metros_cubicos,POINT (-99.16172419999999 19.4138399),12610,0901500011214,9,15,1,1214,Urbana,658,470.0,212.0,58.0,64.0,8.0,2.0,2.0,470.0,212.0,58.0,64.0,8.0,33506.493506493505,33506.493506493505
departamento 3 recamaras col. roma norte cuauhtemoc,"Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",304,depto,venta,48.0,19.413758,-99.1654745,2.0,1.0,3.0,150.0,150.0,0.0,8000000.0,metros_cubicos,POINT (-99.1654745 19.413758),12610,0901500011214,9,15,1,1214,Urbana,659,455.0,24.0,103.0,119.0,11.0,2.0,3.0,455.0,24.0,103.0,119.0,11.0,53333.333333333336,53333.333333333336
cuauhtémoc  departamento en venta colonia roma,"Tonala, Roma Norte, Cuauhtémoc, Distrito Federal",328,depto,venta,7.0,19.4130341,-99.1614773,3.0,2.0,3.0,193.0,193.0,0.0,14148523.0,metros_cubicos,POINT (-99.1614773 19.4130341),12610,0901500011214,9,15,1,1214,Urbana,660,442.0,206.0,56.0,62.0,7.0,3.0,3.0,442.0,206.0,56.0,62.0,7.0,73308.40932642487,73308.40932642487
"garden house en venta tonala, roma norte","Tonala 177, Roma Norte, Cuauhtémoc, Distrito Federal",354,depto,venta,3.0,19.413034,-99.161477,3.0,,3.0,193.0,193.0,0.0,13800738.0,metros_cubicos,POINT (-99.161477 19.413034),12610,0901500011214,9,15,1,1214,Urbana,663,442.0,206.0,56.0,62.0,7.0,3.0,3.0,442.0,206.0,56.0,62.0,7.0,71506.41450777202,71506.41450777202
"departamento en roma norte,","Chiapas 135, Roma Norte, Cuauhtémoc, Distrito Federal",359,depto,renta,6.0,19.41252,-99.16232,,,1.0,62.0,62.0,0.0,12000.0,metros_cubicos,POINT (-99.16231999999999 19.41252),12610,0901500011214,9,15,1,1214,Urbana,664,424.0,182.0,57.0,62.0,4.0,1.4,1.0,424.0,182.0,57.0,62.0,4.0,33179.72350230415,33179.72350230415
"venta departamento , yucatan, roma norte","Yucatan, Roma Norte, Cuauhtémoc, Distrito Federal",403,depto,venta,2.0,19.4130842,-99.1608389,2.0,2.0,2.0,94.0,94.0,20.0,4300000.0,metros_cubicos,POINT (-99.1608389 19.4130842),12610,0901500011214,9,15,1,1214,Urbana,668,424.0,203.0,59.0,58.0,6.0,2.0,2.0,424.0,203.0,59.0,58.0,6.0,45744.68085106383,45744.68085106383
"departamentos nuevos en venta en col. roma norte, cdmx","Chiapas, Roma Norte, Cuauhtémoc, Distrito Federal",415,depto,venta,1.0,19.4120249,-99.1642866,2.0,,2.0,77.0,77.0,0.0,5500000.0,metros_cubicos,POINT (-99.1642866 19.4120249),12610,0901500011214,9,15,1,1214,Urbana,669,629.0,22.0,130.0,269.0,7.0,2.0,2.0,629.0,22.0,130.0,269.0,7.0,71428.57142857143,71428.57142857143
magnífico departamento de 2 recámaras y 1 estudio,"San Luis Potosí, Roma Norte, Cuauhtémoc, Distrito Federal",420,depto,venta,8.0,19.4141327,-99.1605344,2.0,2.0,2.0,101.0,101.0,12.0,5995000.0,metros_cubicos,POINT (-99.1605344 19.4141327),12610,0901500011214,9,15,1,1214,Urbana,670,434.0,212.0,63.0,55.0,13.0,2.0,2.0,434.0,212.0,63.0,55.0,13.0,59356.43564356436,59356.43564356436
departamento para estrenar en la colonia roma,"Tonalá, Roma Norte, Cuauhtémoc, Distrito Federal",421,depto,venta,10.0,19.4129403,-99.1615832,1.0,1.0,1.0,116.0,116.0,0.0,6795000.0,metros_cubicos,POINT (-99.1615832 19.4129403),12610,0901500011214,9,15,1,1214,Urbana,671,440.0,207.0,56.0,61.0,6.0,1.0,1.0,440.0,207.0,56.0,61.0,6.0,58577.58620689655,58577.58620689655
departamentos en preventa colonia roma,"San Luis Potosi, Roma Norte, Cuauhtémoc, Distrito Federal",432,depto,venta,2.0,19.4137406,-99.1610013,2.0,1.0,2.0,102.0,102.0,0.0,7463773.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,9,15,1,1214,Urbana,673,454.0,212.0,64.0,58.0,9.0,2.0,2.0,454.0,212.0,64.0,58.0,9.0,73174.24509803922,73174.24509803922
departamento en venta colonia roma,"San Luis Potosi, Roma Norte, Cuauhtémoc, Distrito Federal",438,depto,venta,43.0,19.4141846,-99.1597243,2.0,1.0,2.0,105.0,105.0,0.0,5800000.0,metros_cubicos,POINT (-99.15972429999999 19.4141846),12610,0901500011214,9,15,1,1214,Urbana,675,425.0,212.0,60.0,53.0,16.0,2.0,2.0,425.0,212.0,60.0,53.0,16.0,55238.09523809524,55238.09523809524
departadepartamentos en preventa colonia romamentos en preve,"San Luis Potosi, Roma Norte, Cuauhtémoc, Distrito Federal",442,depto,venta,2.0,19.4137406,-99.1610013,1.0,1.0,1.0,53.0,53.0,0.0,4494244.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,9,15,1,1214,Urbana,676,454.0,212.0,64.0,58.0,9.0,1.0,1.0,454.0,212.0,64.0,58.0,9.0,84797.05660377358,84797.05660377358
roma depto venta con fachada catalogada por el inba,"Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",462,depto,venta,2.0,19.4146488,-99.1604736,2.0,2.0,3.0,118.0,118.0,11.0,6680000.0,metros_cubicos,POINT (-99.1604736 19.4146488),12610,0901500011214,9,15,1,1214,Urbana,678,454.0,219.0,60.0,55.0,17.0,2.0,3.0,454.0,219.0,60.0,55.0,17.0,56610.16949152543,56610.16949152543
"d417 - san luis potosí, roma norte","San Luis Potosí, Roma Norte, Cuauhtémoc, Distrito Federal",471,depto,venta,,19.413758,-99.160785,1.0,1.0,1.0,60.0,60.0,0.0,4500000.0,metros_cubicos,POINT (-99.160785 19.413758),12610,0901500011214,9,15,1,1214,Urbana,679,452.0,212.0,66.0,59.0,10.0,1.0,1.0,452.0,212.0,66.0,59.0,10.0,75000.0,75000.0
departamento en venta roma norte,"San Luis Potosí, Roma Norte, Cuauhtémoc, Distrito Federal",484,depto,venta,1.0,19.4138,-99.1617,2.0,1.0,2.0,100.0,100.0,1.0,6879300.0,metros_cubicos,POINT (-99.1617 19.4138),12610,0901500011214,9,15,1,1214,Urbana,680,470.0,210.0,61.0,65.0,8.0,2.0,2.0,470.0,210.0,61.0,65.0,8.0,68793.0,68793.0
"3623 yucatán, roma norte","Yucatán, Roma Norte, Cuauhtémoc, Distrito Federal",493,depto,venta,,19.414535,-99.16394,2.0,2.0,3.0,115.0,115.0,0.0,6700000.0,metros_cubicos,POINT (-99.16394 19.414535),12610,0901500011214,9,15,1,1214,Urbana,681,426.0,34.0,89.0,82.0,9.0,2.0,3.0,426.0,34.0,89.0,82.0,9.0,58260.86956521739,58260.86956521739
departamento en venta roma norte cuauhtemoc (m2d500),"Queretaro, Roma Norte, Cuauhtémoc, Distrito Federal",505,depto,venta,,19.413676,-99.1654703,3.0,1.0,3.0,152.0,152.0,0.0,8500000.0,metros_cubicos,POINT (-99.1654703 19.413676),12610,0901500011214,9,15,1,1214,Urbana,683,446.0,24.0,102.0,117.0,10.0,3.0,3.0,446.0,24.0,102.0,117.0,10.0,55921.05263157895,55921.05263157895
departamento en renta en roma norte,"Yucatan, Roma Norte, Cuauhtémoc, Distrito Federal",525,depto,renta,2.0,19.4132467,-99.1609747,2.0,2.0,2.0,105.0,105.0,11.0,24000.0,metros_cubicos,POINT (-99.1609747 19.4132467),12610,0901500011214,9,15,1,1214,Urbana,684,424.0,204.0,56.0,57.0,8.0,2.0,2.0,424.0,204.0,56.0,57.0,8.0,39183.67346938775,39183.67346938775
"av. yucatán 132, roma norte","Av. Yucatán, Roma Norte, Cuauhtémoc, Distrito Federal",538,depto,venta,18.0,19.4130842,-99.1608389,2.0,2.0,2.0,93.0,93.0,17.0,4500000.0,metros_cubicos,POINT (-99.1608389 19.4130842),12610,0901500011214,9,15,1,1214,Urbana,685,424.0,203.0,59.0,58.0,6.0,2.0,2.0,424.0,203.0,59.0,58.0,6.0,48387.096774193546,48387.096774193546
"departamennto en venta, roma norte, cuauhtemoc","Roma Norte, Cuauhtémoc, Distrito Federal",612,depto,venta,24.0,19.4136766,-99.1654682,3.0,1.0,3.0,145.0,145.0,4.0,8200000.0,metros_cubicos,POINT (-99.16546820000001 19.4136766),12610,0901500011214,9,15,1,1214,Urbana,686,444.0,24.0,102.0,117.0,10.0,3.0,3.0,444.0,24.0,102.0,117.0,10.0,56551.724137931036,56551.724137931036
"pre-venta departamentos, calle tonalá","Tonalá, Roma Norte, Cuauhtémoc, Distrito Federal",639,depto,venta,8.0,19.4130341,-99.1614773,2.0,2.0,2.0,124.0,124.0,0.0,9205245.0,metros_cubicos,POINT (-99.1614773 19.4130341),12610,0901500011214,9,15,1,1214,Urbana,689,442.0,206.0,56.0,62.0,7.0,2.0,2.0,442.0,206.0,56.0,62.0,7.0,74235.84677419355,74235.84677419355
"vendo departamento nuevo queretaro 240, roma nte., cuauhtemoc $5,800,000.00","Querétaro 240, Roma Norte, Cuauhtémoc, Distrito Federal",694,depto,venta,3.0,19.413676,-99.16547,2.0,,2.0,90.0,90.0,0.0,5800000.0,metros_cubicos,POINT (-99.16547 19.413676),12610,0901500011214,9,15,1,1214,Urbana,690,446.0,24.0,102.0,117.0,10.0,2.0,2.0,446.0,24.0,102.0,117.0,10.0,64444.444444444445,64444.444444444445
"departaemnto en venta en la roma nte, cuauhtémoc","San Luis Potosi, Roma Norte, Cuauhtémoc, Distrito Federal",700,depto,venta,43.0,19.4141846,-99.1597243,2.0,1.0,2.0,98.0,98.0,0.0,6849979.0,metros_cubicos,POINT (-99.15972429999999 19.4141846),12610,0901500011214,9,15,1,1214,Urbana,691,425.0,212.0,60.0,53.0,16.0,2.0,2.0,425.0,212.0,60.0,53.0,16.0,69897.74489795919,69897.74489795919
"san luis potosí, roma norte","San Luis Potosi, Roma Norte, Cuauhtémoc, Distrito Federal",723,depto,venta,6.0,19.413879,-99.160909,1.0,1.0,1.0,60.0,60.0,0.0,4492244.0,metros_cubicos,POINT (-99.160909 19.413879),12610,0901500011214,9,15,1,1214,Urbana,693,442.0,212.0,58.0,58.0,11.0,1.0,1.0,442.0,212.0,58.0,58.0,11.0,74870.73333333334,74870.73333333334
departamento en venta colonia roma dos niveles,"San Luis Potosi, Roma Norte, Cuauhtémoc, Distrito Federal",734,depto,venta,43.0,19.4141846,-99.1597243,2.0,2.0,2.0,152.0,152.0,0.0,9969645.0,metros_cubicos,POINT (-99.15972429999999 19.4141846),12610,0901500011214,9,15,1,1214,Urbana,694,425.0,212.0,60.0,53.0,16.0,2.0,2.0,425.0,212.0,60.0,53.0,16.0,65589.7697368421,65589.7697368421
excelente departamento p.h. en la roma norte,"San Luis Potosí, Roma Norte, Cuauhtémoc, Distrito Federal",762,depto,venta,22.0,19.4130874,-99.1634537,2.0,3.0,3.0,135.0,135.0,12.0,8250000.0,metros_cubicos,POINT (-99.16345370000001 19.4130874),12610,0901500011214,9,15,1,1214,Urbana,695,366.0,19.0,89.0,90.0,5.0,2.0,3.0,366.0,19.0,89.0,90.0,5.0,61111.11111111111,61111.11111111111
"departamento en venta en col. roma norte, cuauhtémoc","Calle Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",772,depto,venta,34.0,19.413676,-99.1654703,3.0,1.0,3.0,145.0,145.0,4.0,8200000.0,metros_cubicos,POINT (-99.1654703 19.413676),12610,0901500011214,9,15,1,1214,Urbana,696,446.0,24.0,102.0,117.0,10.0,3.0,3.0,446.0,24.0,102.0,117.0,10.0,56551.724137931036,56551.724137931036
departamento en venta en roma norte calle yucatan 22-68,"Roma Norte, Cuauhtémoc, Distrito Federal",778,depto,venta,4.0,19.4144349,-99.1635051,2.0,2.0,2.0,85.0,85.0,0.0,3995000.0,metros_cubicos,POINT (-99.16350509999999 19.4144349),12610,0901500011214,9,15,1,1214,Urbana,697,596.0,228.0,85.0,66.0,9.0,2.0,2.0,596.0,228.0,85.0,66.0,9.0,47000.0,47000.0
"d977 - san luis potosí, roma norte","San Luis Potosí, Roma Norte, Cuauhtémoc, Distrito Federal",795,depto,venta,,19.413757,-99.161,1.0,1.0,1.0,53.0,53.0,0.0,4296669.0,metros_cubicos,POINT (-99.161 19.413757),12610,0901500011214,9,15,1,1214,Urbana,698,452.0,212.0,62.0,59.0,9.0,1.0,1.0,452.0,212.0,62.0,59.0,9.0,81069.22641509434,81069.22641509434
departamento - roma norte,"Departamento En Venta Yucatan 132-301 / Roma Norte, Cuauhtémoc, Distrito Federal",804,depto,venta,15.0,19.4130842,-99.1608389,2.0,2.0,2.0,94.0,0.0,2002.0,4300000.0,metros_cubicos,POINT (-99.1608389 19.4130842),12610,0901500011214,9,15,1,1214,Urbana,699,424.0,203.0,59.0,58.0,6.0,2.0,2.0,424.0,203.0,59.0,58.0,6.0,45744.68085106383,45744.68085106383
preventa increíble ph con terraza en el corazón de la roma. 22-947,"Roma Norte, Cuauhtémoc, Distrito Federal",832,depto,venta,4.0,19.4137406,-99.1610013,2.0,2.0,2.0,158.0,158.0,0.0,10855180.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,9,15,1,1214,Urbana,700,454.0,212.0,64.0,58.0,9.0,2.0,2.0,454.0,212.0,64.0,58.0,9.0,68703.67088607595,68703.67088607595
"7991 av. querétaro, roma norte","Av  Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",834,depto,venta,,19.414648,-99.16047,2.0,2.0,3.0,114.0,114.0,0.0,7600000.0,metros_cubicos,POINT (-99.16047 19.414648),12610,0901500011214,9,15,1,1214,Urbana,701,454.0,219.0,60.0,55.0,17.0,2.0,3.0,454.0,219.0,60.0,55.0,17.0,66666.66666666667,66666.66666666667
"venta departamento roma norte, guanajuato. 22-3135","Roma Norte, Cuauhtémoc, Distrito Federal",862,depto,venta,34.0,19.4137406,-99.1610013,2.0,2.0,2.0,122.0,122.0,1.0,8403543.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,9,15,1,1214,Urbana,703,454.0,212.0,64.0,58.0,9.0,2.0,2.0,454.0,212.0,64.0,58.0,9.0,68881.5,68881.5
"departamento en venta, cuauhtémoc, ciudad de méxico","Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",866,depto,venta,10.0,19.4148447,-99.1602414,2.0,,3.0,177.0,177.0,0.0,6500000.0,metros_cubicos,POINT (-99.1602414 19.4148447),12610,0901500011214,9,15,1,1214,Urbana,704,436.0,220.0,57.0,49.0,17.0,2.0,3.0,436.0,220.0,57.0,49.0,17.0,36723.16384180791,36723.16384180791
departamento en venta roma norte,"Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",867,depto,venta,11.0,19.4148447,-99.1602414,2.0,,3.0,177.0,177.0,11.0,6500000.0,metros_cubicos,POINT (-99.1602414 19.4148447),12610,0901500011214,9,15,1,1214,Urbana,705,436.0,220.0,57.0,49.0,17.0,2.0,3.0,436.0,220.0,57.0,49.0,17.0,36723.16384180791,36723.16384180791
preventa increíble ph en el corazón de la roma. 22-945,"Roma Norte, Cuauhtémoc, Distrito Federal",950,depto,venta,4.0,19.4137406,-99.1610013,2.0,2.0,2.0,163.0,163.0,0.0,9935982.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,9,15,1,1214,Urbana,708,454.0,212.0,64.0,58.0,9.0,2.0,2.0,454.0,212.0,64.0,58.0,9.0,60956.94478527607,60956.94478527607
venta departamento chiapas en roma norte muy iluminado,"Chiapas, Roma Norte, Cuauhtémoc, Distrito Federal",958,depto,venta,3.0,19.4127648,-99.1605674,2.0,2.0,2.0,134.0,134.0,1.0,4700000.0,metros_cubicos,POINT (-99.16056740000001 19.4127648),12610,0901500011214,9,15,1,1214,Urbana,709,429.0,203.0,54.0,65.0,6.0,2.0,2.0,429.0,203.0,54.0,65.0,6.0,35074.62686567164,35074.62686567164
"9684 jalapa, roma norte","Jalapa, Roma Norte, Cuauhtémoc, Distrito Federal",978,depto,venta,,19.414531,-99.16038,2.0,2.0,3.0,114.0,114.0,0.0,7600000.0,metros_cubicos,POINT (-99.16038 19.414531),12610,0901500011214,9,15,1,1214,Urbana,710,454.0,219.0,61.0,55.0,17.0,2.0,3.0,454.0,219.0,61.0,55.0,17.0,66666.66666666667,66666.66666666667
"departamento en querétaro, roma norte, cuauhtémoc","Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",982,depto,venta,10.0,19.4148155,-99.1603133,3.0,1.0,3.0,152.0,152.0,0.0,8500000.0,metros_cubicos,POINT (-99.1603133 19.4148155),12610,0901500011214,9,15,1,1214,Urbana,711,439.0,219.0,58.0,50.0,17.0,3.0,3.0,439.0,219.0,58.0,50.0,17.0,55921.05263157895,55921.05263157895
departamento en venta en el corazón de la roma norte.,"San Luis Potosí, Roma Norte, Cuauhtémoc, Distrito Federal",993,depto,venta,26.0,19.413879,-99.160909,2.0,1.0,2.0,98.0,98.0,0.0,4650000.0,metros_cubicos,POINT (-99.160909 19.413879),12610,0901500011214,9,15,1,1214,Urbana,712,442.0,212.0,58.0,58.0,11.0,2.0,2.0,442.0,212.0,58.0,58.0,11.0,47448.97959183674,47448.97959183674
preventa exclusivo departamento en el corazón de la roma. 22-932,"Roma Norte, Cuauhtémoc, Distrito Federal",996,depto,venta,4.0,19.4137406,-99.1610013,2.0,2.0,2.0,146.0,146.0,0.0,9343315.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,9,15,1,1214,Urbana,713,454.0,212.0,64.0,58.0,9.0,2.0,2.0,454.0,212.0,64.0,58.0,9.0,63995.308219178085,63995.308219178085
"12284 av. yucatan, roma norte","Av  Yucatan, Roma Norte, Cuauhtémoc, Distrito Federal",1009,depto,venta,,19.413084,-99.16083,2.0,2.0,2.0,93.0,93.0,0.0,4890000.0,metros_cubicos,POINT (-99.16083 19.413084),12610,0901500011214,9,15,1,1214,Urbana,714,428.0,203.0,60.0,60.0,6.0,2.0,2.0,428.0,203.0,60.0,60.0,6.0,52580.645161290326,52580.645161290326
departamento en venta en col. roma norte 3 recamaras 2 autos,"Avenida Yucatan 65, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1013,depto,venta,18.0,19.4145283,-99.1639519,2.0,2.0,3.0,119.0,119.0,15.0,5950000.0,metros_cubicos,POINT (-99.1639519 19.4145283),12610,0901500011214,9,15,1,1214,Urbana,715,428.0,34.0,91.0,82.0,9.0,2.0,3.0,428.0,34.0,91.0,82.0,9.0,50000.0,50000.0
departamento en la roma,"Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",1017,depto,venta,6.0,19.413676,-99.1654703,3.0,1.0,3.0,145.0,145.0,0.0,8500000.0,metros_cubicos,POINT (-99.1654703 19.413676),12610,0901500011214,9,15,1,1214,Urbana,716,446.0,24.0,102.0,117.0,10.0,3.0,3.0,446.0,24.0,102.0,117.0,10.0,58620.68965517241,58620.68965517241
lofts y departamentos de lujo una y dos recamaras,"Roma Norte, Cuauhtémoc, Distrito Federal",1025,depto,venta,11.0,19.412896,-99.1623996,2.0,1.0,2.0,57.0,57.0,0.0,4050000.0,metros_cubicos,POINT (-99.1623996 19.412896),12610,0901500011214,9,15,1,1214,Urbana,717,450.0,207.0,59.0,62.0,5.0,2.0,2.0,450.0,207.0,59.0,62.0,5.0,71052.63157894737,71052.63157894737
35127,"Queretaro, Roma Norte, Cuauhtémoc, Distrito Federal",1086,depto,venta,3.0,19.4149444,-99.1600968,2.0,2.0,3.0,108.0,108.0,0.0,7676040.0,metros_cubicos,POINT (-99.16009680000001 19.4149444),12610,0901500011214,9,15,1,1214,Urbana,718,437.0,221.0,55.0,47.0,19.0,2.0,3.0,437.0,221.0,55.0,47.0,19.0,71074.44444444444,71074.44444444444
preventa exclusivo departamento con terraza en la roma. 22-944,"Roma Norte, Cuauhtémoc, Distrito Federal",1106,depto,venta,4.0,19.4137406,-99.1610013,2.0,1.0,2.0,110.0,110.0,0.0,7962400.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,9,15,1,1214,Urbana,720,454.0,212.0,64.0,58.0,9.0,2.0,2.0,454.0,212.0,64.0,58.0,9.0,72385.45454545454,72385.45454545454
preventa exclusivo departamento en el corazón de la roma. 22-933,"Roma Norte, Cuauhtémoc, Distrito Federal",1107,depto,venta,4.0,19.4137406,-99.1610013,1.0,1.0,1.0,76.0,76.0,0.0,5006951.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,9,15,1,1214,Urbana,721,454.0,212.0,64.0,58.0,9.0,1.0,1.0,454.0,212.0,64.0,58.0,9.0,65880.93421052632,65880.93421052632
penthouse 3 habs. en venta en la roma norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1115,depto,venta,20.0,19.4146332,-99.1605601,2.0,3.0,3.0,308.0,308.0,1.0,17864000.0,metros_cubicos,POINT (-99.1605601 19.4146332),12610,0901500011214,9,15,1,1214,Urbana,722,459.0,219.0,63.0,55.0,17.0,2.0,3.0,459.0,219.0,63.0,55.0,17.0,58000.0,58000.0
preventa - departamentos de 60 a 178 m2 en potosí 136 roma norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1139,depto,venta,2.0,19.4137406,-99.1610013,1.0,1.0,1.0,60.0,60.0,-1.0,4296668.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,9,15,1,1214,Urbana,723,454.0,212.0,64.0,58.0,9.0,1.0,1.0,454.0,212.0,64.0,58.0,9.0,71611.13333333333,71611.13333333333
se vende en la colonia roma,"Chiapas, Roma Norte, Cuauhtémoc, Distrito Federal",1166,depto,venta,11.0,19.4127648,-99.1605674,1.0,,2.0,84.0,84.0,0.0,5500000.0,metros_cubicos,POINT (-99.16056740000001 19.4127648),12610,0901500011214,9,15,1,1214,Urbana,724,429.0,203.0,54.0,65.0,6.0,1.0,2.0,429.0,203.0,54.0,65.0,6.0,65476.19047619047,65476.19047619047
preventa increíble ph en el corazón de la roma. 22-945nc,"Roma Norte, Cuauhtémoc, Distrito Federal",1170,depto,venta,3.0,19.4137406,-99.1610013,2.0,2.0,2.0,163.0,163.0,0.0,9935982.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,9,15,1,1214,Urbana,725,454.0,212.0,64.0,58.0,9.0,2.0,2.0,454.0,212.0,64.0,58.0,9.0,60956.94478527607,60956.94478527607
preventa exclusivo departamento con terraza en la roma. 22-944nc,"Roma Norte, Cuauhtémoc, Distrito Federal",1200,depto,venta,3.0,19.4137406,-99.1610013,2.0,1.0,2.0,110.0,110.0,0.0,7962400.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,9,15,1,1214,Urbana,726,454.0,212.0,64.0,58.0,9.0,2.0,2.0,454.0,212.0,64.0,58.0,9.0,72385.45454545454,72385.45454545454
departamento en venta la roma,"Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",1239,depto,venta,29.0,19.4147532,-99.1605853,2.0,3.0,3.0,154.0,154.0,0.0,17864000.0,metros_cubicos,POINT (-99.16058529999999 19.4147532),12610,0901500011214,9,15,1,1214,Urbana,727,452.0,219.0,59.0,57.0,17.0,2.0,3.0,452.0,219.0,59.0,57.0,17.0,116000.0,116000.0
departamento en venta en la roma,"Chiapas, Roma Norte, Cuauhtémoc, Distrito Federal",1256,depto,venta,11.0,19.4127648,-99.1605674,2.0,,2.0,103.0,103.0,0.0,6500000.0,metros_cubicos,POINT (-99.16056740000001 19.4127648),12610,0901500011214,9,15,1,1214,Urbana,728,429.0,203.0,54.0,65.0,6.0,2.0,2.0,429.0,203.0,54.0,65.0,6.0,63106.796116504855,63106.796116504855
departamento en venta querétaro roma norte mel,"Calle Querétaro, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1283,depto,venta,11.0,19.4148447,-99.1602414,1.0,1.0,1.0,112.0,112.0,0.0,6850000.0,metros_cubicos,POINT (-99.1602414 19.4148447),12610,0901500011214,9,15,1,1214,Urbana,729,436.0,220.0,57.0,49.0,17.0,1.0,1.0,436.0,220.0,57.0,49.0,17.0,61160.71428571428,61160.71428571428
