main_name,location,id,property_type,price_type,days_on_site,lat,lon,Baños,Estacionamientos,Recámaras,m2_totales,m2_construidos,years,price_final,source,geometry,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,Ambito,new_id,num_comercios,is_consultorio,is_recreativo,is_retail,is_escuela
Departamento - Roma Norte,"Departamento En Venta Yucatan 132-301 / Roma Norte, Cuauhtémoc, Distrito Federal",804,depto,venta,15.0,19.4130842,-99.1608389,2.0,2.0,2.0,94.0,0.0,2002.0,4300000.0,metros_cubicos,POINT (-99.1608389 19.4130842),12610,0901500011214,09,015,0001,1214,Urbana,699,424.0,203.0,59.0,58.0,6.0
Preventa Increíble Ph Con Terraza En El Corazón De La Roma. 22-947,"Roma Norte, Cuauhtémoc, Distrito Federal",832,depto,venta,4.0,19.4137406,-99.1610013,2.0,2.0,2.0,158.0,158.0,0.0,10855180.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,09,015,0001,1214,Urbana,700,454.0,212.0,64.0,58.0,9.0
"7991 Av. Querétaro, Roma Norte","Av  Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",834,depto,venta,,19.414648,-99.16047,2.0,2.0,3.0,114.0,114.0,0.0,7600000.0,metros_cubicos,POINT (-99.16047 19.414648),12610,0901500011214,09,015,0001,1214,Urbana,701,454.0,219.0,60.0,55.0,17.0
Departamento En Venta Colonia Roma 3 Recámaras,"San Luis Potosi, Roma Norte, Cuauhtémoc, Distrito Federal",848,depto,venta,43.0,19.4141846,-99.1597243,2.0,1.0,2.0,99.0,99.0,0.0,6000000.0,metros_cubicos,POINT (-99.15972429999999 19.4141846),12610,0901500011214,09,015,0001,1214,Urbana,702,425.0,212.0,60.0,53.0,16.0
"Venta Departamento Roma Norte, Guanajuato. 22-3135","Roma Norte, Cuauhtémoc, Distrito Federal",862,depto,venta,34.0,19.4137406,-99.1610013,2.0,2.0,2.0,122.0,122.0,1.0,8403543.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,09,015,0001,1214,Urbana,703,454.0,212.0,64.0,58.0,9.0
"Departamento En Venta, Cuauhtémoc, Ciudad De México","Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",866,depto,venta,10.0,19.4148447,-99.1602414,2.0,,3.0,0.0,177.0,0.0,6500000.0,metros_cubicos,POINT (-99.1602414 19.4148447),12610,0901500011214,09,015,0001,1214,Urbana,704,436.0,220.0,57.0,49.0,17.0
Departamento En Venta Roma Norte,"Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",867,depto,venta,11.0,19.4148447,-99.1602414,2.0,,3.0,177.0,177.0,11.0,6500000.0,metros_cubicos,POINT (-99.1602414 19.4148447),12610,0901500011214,09,015,0001,1214,Urbana,705,436.0,220.0,57.0,49.0,17.0
Departamento En Venta Colonia Roma,"San Luis Potosi, Roma Norte, Cuauhtémoc, Distrito Federal",870,depto,venta,43.0,19.4141846,-99.1597243,2.0,2.0,2.0,139.0,139.0,0.0,6774116.0,metros_cubicos,POINT (-99.15972429999999 19.4141846),12610,0901500011214,09,015,0001,1214,Urbana,706,425.0,212.0,60.0,53.0,16.0
Departamento En Venta Colonia Roma 3 Recámaras,"San Luis Potosi, Roma Norte, Cuauhtémoc, Distrito Federal",871,depto,venta,43.0,19.4141846,-99.1597243,2.0,2.0,3.0,147.0,147.0,0.0,10000000.0,metros_cubicos,POINT (-99.15972429999999 19.4141846),12610,0901500011214,09,015,0001,1214,Urbana,707,425.0,212.0,60.0,53.0,16.0
Preventa Increíble Ph En El Corazón De La Roma. 22-945,"Roma Norte, Cuauhtémoc, Distrito Federal",950,depto,venta,4.0,19.4137406,-99.1610013,2.0,2.0,2.0,163.0,163.0,0.0,9935982.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,09,015,0001,1214,Urbana,708,454.0,212.0,64.0,58.0,9.0
Venta Departamento Chiapas En Roma Norte Muy Iluminado,"Chiapas, Roma Norte, Cuauhtémoc, Distrito Federal",958,depto,venta,3.0,19.4127648,-99.1605674,2.0,2.0,2.0,0.0,134.0,1.0,4700000.0,metros_cubicos,POINT (-99.16056740000001 19.4127648),12610,0901500011214,09,015,0001,1214,Urbana,709,429.0,203.0,54.0,65.0,6.0
"9684 Jalapa, Roma Norte","Jalapa, Roma Norte, Cuauhtémoc, Distrito Federal",978,depto,venta,,19.414531,-99.16038,2.0,2.0,3.0,114.0,114.0,0.0,7600000.0,metros_cubicos,POINT (-99.16038 19.414531),12610,0901500011214,09,015,0001,1214,Urbana,710,454.0,219.0,61.0,55.0,17.0
"Departamento En Querétaro, Roma Norte, Cuauhtémoc","Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",982,depto,venta,10.0,19.4148155,-99.1603133,3.0,1.0,3.0,152.0,152.0,0.0,8500000.0,metros_cubicos,POINT (-99.1603133 19.4148155),12610,0901500011214,09,015,0001,1214,Urbana,711,439.0,219.0,58.0,50.0,17.0
Departamento En Venta En El Corazón De La Roma Norte.,"San Luis Potosí, Roma Norte, Cuauhtémoc, Distrito Federal",993,depto,venta,26.0,19.413879,-99.160909,2.0,1.0,2.0,98.0,98.0,0.0,4650000.0,metros_cubicos,POINT (-99.160909 19.413879),12610,0901500011214,09,015,0001,1214,Urbana,712,442.0,212.0,58.0,58.0,11.0
Preventa Exclusivo Departamento En El Corazón De La Roma. 22-932,"Roma Norte, Cuauhtémoc, Distrito Federal",996,depto,venta,4.0,19.4137406,-99.1610013,2.0,2.0,2.0,146.0,146.0,0.0,9343315.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,09,015,0001,1214,Urbana,713,454.0,212.0,64.0,58.0,9.0
"12284 Av. Yucatan, Roma Norte","Av  Yucatan, Roma Norte, Cuauhtémoc, Distrito Federal",1009,depto,venta,,19.413084,-99.16083,2.0,2.0,2.0,93.0,93.0,0.0,4890000.0,metros_cubicos,POINT (-99.16083 19.413084),12610,0901500011214,09,015,0001,1214,Urbana,714,428.0,203.0,60.0,60.0,6.0
Departamento En Venta En Col. Roma Norte 3 Recamaras 2 Autos,"Avenida Yucatan 65, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1013,depto,venta,18.0,19.4145283,-99.1639519,2.0,2.0,3.0,119.0,119.0,15.0,5950000.0,metros_cubicos,POINT (-99.1639519 19.4145283),12610,0901500011214,09,015,0001,1214,Urbana,715,428.0,34.0,91.0,82.0,9.0
Departamento En La Roma,"Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",1017,depto,venta,6.0,19.413676,-99.1654703,3.0,1.0,3.0,145.0,145.0,0.0,8500000.0,metros_cubicos,POINT (-99.1654703 19.413676),12610,0901500011214,09,015,0001,1214,Urbana,716,446.0,24.0,102.0,117.0,10.0
Lofts Y Departamentos De Lujo Una Y Dos Recamaras,"Roma Norte, Cuauhtémoc, Distrito Federal",1025,depto,venta,11.0,19.412896,-99.1623996,2.0,1.0,2.0,57.0,57.0,0.0,4050000.0,metros_cubicos,POINT (-99.1623996 19.412896),12610,0901500011214,09,015,0001,1214,Urbana,717,450.0,207.0,59.0,62.0,5.0
35127,"Queretaro, Roma Norte, Cuauhtémoc, Distrito Federal",1086,depto,venta,3.0,19.4149444,-99.1600968,2.0,2.0,3.0,108.0,108.0,0.0,7676040.0,metros_cubicos,POINT (-99.16009680000001 19.4149444),12610,0901500011214,09,015,0001,1214,Urbana,718,437.0,221.0,55.0,47.0,19.0
"Casa Colonia Roma, Jjp","Calle De Chiapas, Roma Norte, Ciudad De México, Cdmx, 1 - 300, Roma Norte, Cuauhtémoc, Distrito Federal",1092,casa,venta,18.0,19.4127033,-99.1619273,1.0,1.0,2.0,120.0,278.0,15.0,1007000.0,metros_cubicos,POINT (-99.1619273 19.4127033),12610,0901500011214,09,015,0001,1214,Urbana,719,461.0,207.0,61.0,70.0,4.0
Preventa Exclusivo Departamento Con Terraza En La Roma. 22-944,"Roma Norte, Cuauhtémoc, Distrito Federal",1106,depto,venta,4.0,19.4137406,-99.1610013,2.0,1.0,2.0,110.0,110.0,0.0,7962400.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,09,015,0001,1214,Urbana,720,454.0,212.0,64.0,58.0,9.0
Preventa Exclusivo Departamento En El Corazón De La Roma. 22-933,"Roma Norte, Cuauhtémoc, Distrito Federal",1107,depto,venta,4.0,19.4137406,-99.1610013,1.0,1.0,1.0,76.0,76.0,0.0,5006951.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,09,015,0001,1214,Urbana,721,454.0,212.0,64.0,58.0,9.0
Penthouse 3 Habs. En Venta En La Roma Norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1115,depto,venta,20.0,19.4146332,-99.1605601,2.0,3.0,3.0,308.0,308.0,1.0,17864000.0,metros_cubicos,POINT (-99.1605601 19.4146332),12610,0901500011214,09,015,0001,1214,Urbana,722,459.0,219.0,63.0,55.0,17.0
Preventa - Departamentos De 60 A 178 M2 En Potosí 136 Roma Norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1139,depto,venta,2.0,19.4137406,-99.1610013,1.0,1.0,1.0,60.0,60.0,-1.0,4296668.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,09,015,0001,1214,Urbana,723,454.0,212.0,64.0,58.0,9.0
Se Vende En La Colonia Roma,"Chiapas, Roma Norte, Cuauhtémoc, Distrito Federal",1166,depto,venta,11.0,19.4127648,-99.1605674,1.0,,2.0,84.0,84.0,0.0,5500000.0,metros_cubicos,POINT (-99.16056740000001 19.4127648),12610,0901500011214,09,015,0001,1214,Urbana,724,429.0,203.0,54.0,65.0,6.0
Preventa Increíble Ph En El Corazón De La Roma. 22-945nc,"Roma Norte, Cuauhtémoc, Distrito Federal",1170,depto,venta,3.0,19.4137406,-99.1610013,2.0,2.0,2.0,163.0,163.0,0.0,9935982.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,09,015,0001,1214,Urbana,725,454.0,212.0,64.0,58.0,9.0
Preventa Exclusivo Departamento Con Terraza En La Roma. 22-944nc,"Roma Norte, Cuauhtémoc, Distrito Federal",1200,depto,venta,3.0,19.4137406,-99.1610013,2.0,1.0,2.0,110.0,110.0,0.0,7962400.0,metros_cubicos,POINT (-99.1610013 19.4137406),12610,0901500011214,09,015,0001,1214,Urbana,726,454.0,212.0,64.0,58.0,9.0
Departamento En Venta La Roma,"Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",1239,depto,venta,29.0,19.4147532,-99.1605853,2.0,3.0,3.0,154.0,154.0,0.0,17864000.0,metros_cubicos,POINT (-99.16058529999999 19.4147532),12610,0901500011214,09,015,0001,1214,Urbana,727,452.0,219.0,59.0,57.0,17.0
Departamento En Venta En La Roma,"Chiapas, Roma Norte, Cuauhtémoc, Distrito Federal",1256,depto,venta,11.0,19.4127648,-99.1605674,2.0,,2.0,103.0,103.0,0.0,6500000.0,metros_cubicos,POINT (-99.16056740000001 19.4127648),12610,0901500011214,09,015,0001,1214,Urbana,728,429.0,203.0,54.0,65.0,6.0
Departamento En Venta Querétaro Roma Norte Mel,"Calle Querétaro, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1283,depto,venta,11.0,19.4148447,-99.1602414,1.0,1.0,1.0,112.0,112.0,0.0,6850000.0,metros_cubicos,POINT (-99.1602414 19.4148447),12610,0901500011214,09,015,0001,1214,Urbana,729,436.0,220.0,57.0,49.0,17.0
Departamento En La Colonia Roma Norte,"Chiapas, Roma Norte, Cuauhtémoc, Distrito Federal",1284,depto,venta,11.0,19.4127648,-99.1605674,1.0,,1.0,90.0,90.0,0.0,5500000.0,metros_cubicos,POINT (-99.16056740000001 19.4127648),12610,0901500011214,09,015,0001,1214,Urbana,730,429.0,203.0,54.0,65.0,6.0
Roma - Cuauhtemoc,"Zacatecas 179, Roma Norte, Cuauhtémoc, Distrito Federal",1285,casa,venta,2.0,19.415,-99.163,,,,282.0,221.0,90.0,12000000.0,metros_cubicos,POINT (-99.163 19.415),12610,0901500011214,09,015,0001,1214,Urbana,731,549.0,222.0,82.0,61.0,10.0
"Departamento En Venta, Cuauhtémoc, Ciudad De México","Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",1289,depto,venta,18.0,19.4147532,-99.1605853,2.0,3.0,3.0,0.0,154.0,0.0,17864000.0,metros_cubicos,POINT (-99.16058529999999 19.4147532),12610,0901500011214,09,015,0001,1214,Urbana,732,452.0,219.0,59.0,57.0,17.0
"Departamento En Venta, Cuauhtémoc, Ciudad De México","Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",1317,depto,venta,18.0,19.4147532,-99.1605853,2.0,2.0,2.0,0.0,114.0,0.0,6620120.0,metros_cubicos,POINT (-99.16058529999999 19.4147532),12610,0901500011214,09,015,0001,1214,Urbana,733,452.0,219.0,59.0,57.0,17.0
"Departamento En Venta En Tonala, Roma Norte Para Inversionis","Tonala, Roma Norte, Cuauhtémoc, Distrito Federal",1348,depto,venta,43.0,19.4129403,-99.1615832,2.0,1.0,1.0,116.0,116.0,0.0,6795000.0,metros_cubicos,POINT (-99.1615832 19.4129403),12610,0901500011214,09,015,0001,1214,Urbana,734,440.0,207.0,56.0,61.0,6.0
Últimos Departamentos En Preventa En Roma Norte,"Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",1372,depto,venta,48.0,19.4147924,-99.1621247,1.0,1.0,1.0,42.0,42.0,0.0,2890000.0,metros_cubicos,POINT (-99.16212470000001 19.4147924),12610,0901500011214,09,015,0001,1214,Urbana,735,469.0,212.0,60.0,60.0,9.0
"Querétaro, Col. Roma","Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",1414,depto,venta,35.0,19.4148155,-99.1603133,3.0,2.0,3.0,108.0,108.0,0.0,7715000.0,metros_cubicos,POINT (-99.1603133 19.4148155),12610,0901500011214,09,015,0001,1214,Urbana,736,439.0,219.0,58.0,50.0,17.0
Departamento En Venta Roma Norte,"Querétaro238, Roma Norte, Cuauhtémoc, Distrito Federal",1441,depto,venta,4.0,19.41368,-99.1654,1.0,,3.0,0.0,89.0,0.0,1394590.0,metros_cubicos,POINT (-99.16540000000001 19.41368),12610,0901500011214,09,015,0001,1214,Urbana,737,442.0,24.0,103.0,116.0,11.0
Oportunidad Casa En La Roma Nte Dvt,"Queretaro 00, Roma Norte, Cuauhtémoc, Distrito Federal",1461,casa,venta,3.0,19.4148447,-99.1602414,2.0,2.0,4.0,291.0,450.0,10.0,696207.0,metros_cubicos,POINT (-99.1602414 19.4148447),12610,0901500011214,09,015,0001,1214,Urbana,738,436.0,220.0,57.0,49.0,17.0
Departamento En Venta En Colonia Roma Muy Bien Ubicado,"San Luis Potosi 107, Roma Norte, Cuauhtémoc, Distrito Federal",1464,depto,venta,3.0,19.4143332,-99.1595289,1.0,1.0,2.0,92.7,92.7,50.0,4299999.0,metros_cubicos,POINT (-99.1595289 19.4143332),12610,0901500011214,09,015,0001,1214,Urbana,739,417.0,214.0,56.0,51.0,16.0
"D079 - Querétaro 240, Roma Norte","Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",1502,depto,venta,,19.413754,-99.165467,3.0,1.0,3.0,135.0,135.0,0.0,8000000.0,metros_cubicos,POINT (-99.16546700000001 19.413754),12610,0901500011214,09,015,0001,1214,Urbana,740,455.0,24.0,103.0,119.0,11.0
Departamento En Venta Col.roma Norte,"Queretaro, Roma Norte, Cuauhtémoc, Distrito Federal",1505,depto,venta,21.0,19.4141267,-99.1647512,2.0,,3.0,167.0,167.0,46.0,6700000.0,metros_cubicos,POINT (-99.1647512 19.4141267),12610,0901500011214,09,015,0001,1214,Urbana,741,424.0,25.0,104.0,104.0,7.0
"Departamento En Venta,  3 Recamaras Calle Queretaro","Queretaro, Roma Norte, Cuauhtémoc, Distrito Federal",1565,depto,venta,2.0,19.4142239,-99.1639119,2.0,2.0,3.0,136.0,136.0,3.0,6500000.0,metros_cubicos,POINT (-99.1639119 19.4142239),12610,0901500011214,09,015,0001,1214,Urbana,742,413.0,27.0,94.0,88.0,6.0
Renta Roma Norte Departamento Funcional Y Moderno,"San Luis Potosi, Roma Norte, Cuauhtémoc, Distrito Federal",1569,depto,renta,3.0,19.413747,-99.161555,1.0,,2.0,0.0,75.0,0.0,24000.0,metros_cubicos,POINT (-99.16155500000001 19.413747),12610,0901500011214,09,015,0001,1214,Urbana,743,471.0,211.0,59.0,64.0,8.0
Hermosa Casa Es Para Ti ..¡¡¡mmm!!,"Queretaro  0, Roma Norte, Cuauhtémoc, Distrito Federal",1600,casa,venta,4.0,19.414149,-99.1645398,3.0,2.0,4.0,175.0,290.0,0.0,696207.0,metros_cubicos,POINT (-99.1645398 19.414149),12610,0901500011214,09,015,0001,1214,Urbana,744,421.0,25.0,102.0,100.0,6.0
Departamento Con Amplia Terraza,"Tonala 170, Roma Norte, Cuauhtémoc, Distrito Federal",1687,depto,venta,2.0,19.413848,-99.1615815,2.0,2.0,2.0,178.0,148.0,0.0,11390000.0,metros_cubicos,POINT (-99.1615815 19.413848),12610,0901500011214,09,015,0001,1214,Urbana,745,464.0,210.0,57.0,61.0,8.0
Departamento Nuevo En Venta En La Colonia Roma,"Queretaro 100, Roma Norte, Cuauhtémoc, Distrito Federal",1690,depto,venta,40.0,19.4149383,-99.1592883,2.0,2.0,1.0,135.0,135.0,1.0,6850000.0,metros_cubicos,POINT (-99.1592883 19.4149383),12610,0901500011214,09,015,0001,1214,Urbana,746,404.0,213.0,56.0,39.0,18.0
Venta Moderno Depa Con Terraza Privada Y Rg Común/2 Rec/2 E,"Jalapa 164, Roma Norte, Cuauhtémoc, Distrito Federal",1701,depto,venta,5.0,19.4152831,-99.160323,3.0,2.0,2.0,100.0,100.0,0.0,5800000.0,metros_cubicos,POINT (-99.16032300000001 19.4152831),12610,0901500011214,09,015,0001,1214,Urbana,747,468.0,223.0,71.0,50.0,18.0
Departamento En Primer Piso,"Tonala 170, Roma Norte, Cuauhtémoc, Distrito Federal",1703,depto,venta,2.0,19.413848,-99.1615815,2.0,2.0,2.0,144.0,137.0,0.0,9905250.0,metros_cubicos,POINT (-99.1615815 19.413848),12610,0901500011214,09,015,0001,1214,Urbana,748,464.0,210.0,57.0,61.0,8.0
Venta Estrene Depto Vintage 2 Niveles Aroma Norte,"San Luis Potosí  113, Roma Norte, Cuauhtémoc, Distrito Federal",1709,depto,venta,7.0,19.4141843,-99.1597255,3.0,2.0,2.0,156.56,158.56,0.0,11582200.0,metros_cubicos,POINT (-99.15972549999999 19.4141843),12610,0901500011214,09,015,0001,1214,Urbana,749,426.0,212.0,61.0,53.0,16.0
Venta Estrene Increíble Depa Vintage En Roma Norte,"San Luis Potosi 113, Roma Norte, Cuauhtémoc, Distrito Federal",1723,depto,venta,7.0,19.4141843,-99.1597255,2.0,1.0,2.0,100.0,100.0,0.0,6879300.0,metros_cubicos,POINT (-99.15972549999999 19.4141843),12610,0901500011214,09,015,0001,1214,Urbana,750,426.0,212.0,61.0,53.0,16.0
"Mm72 Venta De Casa En Remate Bancario, Cuauhtemoc, Cdmx.","Queretaro 0, Roma Norte, Cuauhtémoc, Distrito Federal",1731,casa,venta,4.0,19.414149,-99.1645398,4.0,2.0,5.0,292.0,735.0,0.0,696208.0,metros_cubicos,POINT (-99.1645398 19.414149),12610,0901500011214,09,015,0001,1214,Urbana,751,421.0,25.0,102.0,100.0,6.0
Venta Estrene Depto Vintage En 2 Niveles Con Roofgarden Privado,"San Luis Potosí  113, Roma Norte, Cuauhtémoc, Distrito Federal",1732,depto,venta,7.0,19.4141843,-99.1597255,2.0,2.0,2.0,139.36,152.39,0.0,10174465.0,metros_cubicos,POINT (-99.15972549999999 19.4141843),12610,0901500011214,09,015,0001,1214,Urbana,752,426.0,212.0,61.0,53.0,16.0
Casa En Colonia Roma Norte Abr,"Calle De Chiapas 127, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1733,casa,venta,28.0,19.4127033,-99.1619273,2.0,1.0,3.0,100.0,178.0,0.0,1007000.0,metros_cubicos,POINT (-99.1619273 19.4127033),12610,0901500011214,09,015,0001,1214,Urbana,753,461.0,207.0,61.0,70.0,4.0
"Cuauhtémoc, Roma Norte, Casa En Remate Jca*","Chiapas 000, Roma Norte, Cuauhtémoc, Distrito Federal",1740,casa,venta,2.0,19.413353,-99.161956,3.0,1.0,3.0,178.0,178.0,0.0,1007000.0,metros_cubicos,POINT (-99.161956 19.413353),12610,0901500011214,09,015,0001,1214,Urbana,754,466.0,204.0,56.0,67.0,7.0
Departamento En Venta En Calle Querétaro Colonia Roma Cuauhtémoc Cdmx Rb,"Calle Querétaro, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1746,depto,venta,11.0,19.4148447,-99.1602414,1.0,1.0,2.0,80.0,80.0,0.0,855000.0,metros_cubicos,POINT (-99.1602414 19.4148447),12610,0901500011214,09,015,0001,1214,Urbana,755,436.0,220.0,57.0,49.0,17.0
Hermosa Casa Condominio Chiapas Roma Norte !!! Cm,"Calle De Chiapas, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1749,casa,venta,34.0,19.4127688,-99.1605683,2.0,1.0,3.0,100.0,178.0,0.0,1007000.0,metros_cubicos,POINT (-99.16056829999999 19.4127688),12610,0901500011214,09,015,0001,1214,Urbana,756,429.0,203.0,54.0,65.0,6.0
"Casa En Roma Norte, Cuauhtémoc Chiapas En*","Chiapas  00, Roma Norte, Cuauhtémoc, Distrito Federal",1798,casa,venta,2.0,19.4127688,-99.1605683,2.0,1.0,3.0,178.0,178.0,16.0,1007000.0,metros_cubicos,POINT (-99.16056829999999 19.4127688),12610,0901500011214,09,015,0001,1214,Urbana,757,429.0,203.0,54.0,65.0,6.0
"Venta Divino Loft Nuevo, Colonia Roma","Monterrey, Roma Norte, Cuauhtémoc, Distrito Federal",1799,depto,venta,3.0,19.412346,-99.1627985,1.0,1.0,1.0,72.0,72.0,0.0,5200000.0,metros_cubicos,POINT (-99.16279849999999 19.412346),12610,0901500011214,09,015,0001,1214,Urbana,758,283.0,14.0,62.0,76.0,5.0
"Pent-house Venta Tonala , Roma Norte","Tonala 177, Roma Norte, Cuauhtémoc, Distrito Federal",1845,depto,venta,3.0,19.413034,-99.161477,2.0,,2.0,0.0,100.0,0.0,11432660.0,metros_cubicos,POINT (-99.161477 19.413034),12610,0901500011214,09,015,0001,1214,Urbana,759,442.0,206.0,56.0,62.0,7.0
"Roma Norte, Excelente Desarrollo De 11 Departamentos De Lujo","Tonalá, Roma Norte, Cuauhtémoc, Distrito Federal",1853,depto,venta,,19.4130341,-99.1614773,2.0,2.0,2.0,100.0,100.0,0.0,11720767.0,metros_cubicos,POINT (-99.1614773 19.4130341),12610,0901500011214,09,015,0001,1214,Urbana,760,442.0,206.0,56.0,62.0,7.0
"Roma Norte, Excelente Desarrollo De 11 Departamentos De Lujo","Tonalá, Roma Norte, Cuauhtémoc, Distrito Federal",1854,depto,venta,,19.4130341,-99.1614773,2.0,2.0,2.0,193.0,193.0,0.0,14148523.0,metros_cubicos,POINT (-99.1614773 19.4130341),12610,0901500011214,09,015,0001,1214,Urbana,761,442.0,206.0,56.0,62.0,7.0
"Pent-house En Venta Tonala, Roma Norte","Tonala 177, Roma Norte, Cuauhtémoc, Distrito Federal",1857,depto,venta,3.0,19.413034,-99.161477,2.0,,2.0,0.0,112.0,0.0,13006000.0,metros_cubicos,POINT (-99.161477 19.413034),12610,0901500011214,09,015,0001,1214,Urbana,762,442.0,206.0,56.0,62.0,7.0
"Roma Norte, Excelente Desarrollo De 11 Departamentos De Lujo","Tonalá, Roma Norte, Cuauhtémoc, Distrito Federal",1891,depto,venta,,19.4130341,-99.1614773,2.0,2.0,2.0,112.0,112.0,0.0,13333717.0,metros_cubicos,POINT (-99.1614773 19.4130341),12610,0901500011214,09,015,0001,1214,Urbana,763,442.0,206.0,56.0,62.0,7.0
"Querétaro, Colonia Roma Norte","Querétaro, Colonia Roma Norte, Cuauhtémoc, Distrito Federal",1912,depto,renta,,19.4144296,-99.1628615,1.0,,1.0,45.0,45.0,0.0,7500.0,metros_cubicos,POINT (-99.16286150000001 19.4144296),12610,0901500011214,09,015,0001,1214,Urbana,764,533.0,219.0,73.0,58.0,10.0
Renta Departamento 4 Roma Norte,"Principal #1234, Roma Norte, Cuauhtémoc, Distrito Federal",1927,depto,renta,8.0,19.4149369,-99.1590417,2.0,1.0,4.0,130.0,130.0,30.0,23800.0,metros_cubicos,POINT (-99.1590417 19.4149369),12610,0901500011214,09,015,0001,1214,Urbana,765,236.0,44.0,55.0,42.0,18.0
"10775 Eje 2a Sur, Roma Norte","Eje 2a Sur, Roma Norte, Cuauhtémoc, Distrito Federal",1939,depto,venta,,19.413759,-99.1609,,,,,,,5200000.0,metros_cubicos,POINT (-99.1609 19.413759),12610,0901500011214,09,015,0001,1214,Urbana,766,449.0,212.0,61.0,57.0,9.0
Remate Casa Zona Cuauhtémoc Fer*,"De Chiapas 127, Roma Norte, Cuauhtémoc, Distrito Federal",1949,casa,venta,3.0,19.4127033,-99.1619273,1.0,1.0,3.0,60.0,60.0,15.0,1007000.0,metros_cubicos,POINT (-99.1619273 19.4127033),12610,0901500011214,09,015,0001,1214,Urbana,767,461.0,207.0,61.0,70.0,4.0
"Roma Norte, A 3 Cuadras Del Parque México. Estupendo Desarro","Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",1964,depto,venta,,19.4138234,-99.1655017,3.0,1.0,3.0,135.0,135.0,0.0,9750000.0,metros_cubicos,POINT (-99.16550169999999 19.4138234),12610,0901500011214,09,015,0001,1214,Urbana,768,453.0,24.0,102.0,119.0,11.0
cuauhtemoc roma norte departamento como nuevo en av. yucatan,,4,depto,venta,,19.41452,-99.16395,3.0,,3.0,,,,5790000.0,viva_anuncios,POINT (-99.16395 19.41452),12610,0901500011214,09,015,0001,1214,Urbana,769,425.0,34.0,91.0,80.0,9.0
